Volatility 3 Framework 2.26.0

PID	PPID	ImageFileName	Offset(V)	Threads	Handles	SessionId	Wow64	CreateTime	ExitTime	Audit	Cmd	Path
**** 10360	17096	brave.exe	0xbc88fd9eb0c0	31	-	3	False	2025-09-30 07:52:03.000000 UTC	N/A	\Device\HarddiskVolume3\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe	"C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe" --type=renderer --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --no-pre-read-main-dll --start-stack-profiler --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=41 --time-ticks-at-unix-epoch=-1758970612842026 --launch-time-ticks=248111096126 --metrics-shmem-handle=6040,i,18416691827387288281,17806433946208257075,2097152 --field-trial-handle=1992,i,6401722685737262364,18274931122545765316,262144 --variations-seed-version=main@c30a8b7676b7754cd31363935ecd5073628f71dc --mojo-platform-channel-handle=3516 /prefetch:1	C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe
*** 9648	9564	DumpIt.exe	0xbc8915696080	4	-	3	False	2025-09-30 08:45:50.000000 UTC	N/A	\Device\HarddiskVolume3\Users\Digital Forensic\Downloads\Comae-Toolkit-v20230117\x64\DumpIt.exe	"C:\Users\Digital Forensic\Downloads\Comae-Toolkit-v20230117\x64\DumpIt.exe" 	C:\Users\Digital Forensic\Downloads\Comae-Toolkit-v20230117\x64\DumpIt.exe
**** 7208	9648	conhost.exe	0xbc890da59080	5	-	3	False	2025-09-30 08:45:50.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\conhost.exe	\??\C:\WINDOWS\system32\conhost.exe 0x4	C:\WINDOWS\system32\conhost.exe
*** 9468	9564	AnyDesk.exe	0xbc891aae2080	12	-	3	True	2025-09-30 07:03:17.000000 UTC	N/A	\Device\HarddiskVolume3\Program Files (x86)\AnyDesk\AnyDesk.exe	"C:\Program Files (x86)\AnyDesk\AnyDesk.exe"  --control	C:\Program Files (x86)\AnyDesk\AnyDesk.exe
*** 16340	9564	cmd.exe	0xbc8904ca0080	0	-	3	False	2025-09-30 07:40:06.000000 UTC	2025-09-30 07:40:30.000000 UTC	\Device\HarddiskVolume3\Windows\System32\cmd.exe	-	-
**** 20492	16340	conhost.exe	0xbc88c2f60080	4	-	3	False	2025-09-30 07:40:06.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\conhost.exe	\??\C:\WINDOWS\system32\conhost.exe 0x4	C:\WINDOWS\system32\conhost.exe
*** 1660	9564	msedge.exe	0xbc890379a080	0	-	3	False	2025-09-30 07:02:54.000000 UTC	2025-09-30 07:03:01.000000 UTC	\Device\HarddiskVolume3\Program Files (x86)\Microsoft\Edge\Application\msedge.exe	-	-
6196	17752	HPSystemEventU	0xbc891776e0c0	7	-	3	False	2025-09-30 07:02:43.000000 UTC	N/A	\Device\HarddiskVolume3\Program Files\WindowsApps\AD2F1837.HPSystemEventUtility_3.1.46.0_x64__v10z8vjag6ke6\SystemEventUtility\HPSystemEventUtilityBackground.exe	"C:\Program Files\WindowsApps\AD2F1837.HPSystemEventUtility_3.1.46.0_x64__v10z8vjag6ke6\SystemEventUtility\HPSystemEventUtilityBackground.exe" LaunchedByBgLauncher	C:\Program Files\WindowsApps\AD2F1837.HPSystemEventUtility_3.1.46.0_x64__v10z8vjag6ke6\SystemEventUtility\HPSystemEventUtilityBackground.exe
* 2824	6196	HPSystemEventU	0xbc890292f080	8	-	3	False	2025-09-30 07:02:59.000000 UTC	N/A	\Device\HarddiskVolume3\Program Files\WindowsApps\AD2F1837.HPSystemEventUtility_3.1.46.0_x64__v10z8vjag6ke6\SystemEventUtility\HPSystemEventUtilityHost.exe	"C:\Program Files\WindowsApps\AD2F1837.HPSystemEventUtility_3.1.46.0_x64__v10z8vjag6ke6\SystemEventUtility\HPSystemEventUtilityHost.exe" 	C:\Program Files\WindowsApps\AD2F1837.HPSystemEventUtility_3.1.46.0_x64__v10z8vjag6ke6\SystemEventUtility\HPSystemEventUtilityHost.exe
24048	24252	HPMediaNetwork	0xbc88f2d6d080	9	-	3	False	2025-09-30 07:02:44.000000 UTC	N/A	\Device\HarddiskVolume3\Program Files\HP\HP Media Network\HPMediaNetwork.exe	"C:\Program Files\HP\HP Media Network\HPMediaNetwork.exe"	C:\Program Files\HP\HP Media Network\HPMediaNetwork.exe
17820	14580	DesktopExtensi	0xbc89142cd080	13	-	3	False	2025-09-30 07:04:08.000000 UTC	N/A	\Device\HarddiskVolume3\Program Files\WindowsApps\AD2F1837.myHP_49.52537.7800.0_x64__v10z8vjag6ke6\win32\DesktopExtension.exe	"C:\Program Files\WindowsApps\AD2F1837.myHP_49.52537.7800.0_x64__v10z8vjag6ke6\win32\DesktopExtension.exe"	C:\Program Files\WindowsApps\AD2F1837.myHP_49.52537.7800.0_x64__v10z8vjag6ke6\win32\DesktopExtension.exe
3000	2044	HPEnhancedLigh	0xbc88efce6080	4	-	3	False	2025-09-30 07:04:42.000000 UTC	N/A	\Device\HarddiskVolume3\Program Files\WindowsApps\AD2F1837.HPEnhance_1.4.4.0_x64__v10z8vjag6ke6\Win32\HPEnhancedLighting.Bg.exe	"C:\Program Files\WindowsApps\AD2F1837.HPEnhance_1.4.4.0_x64__v10z8vjag6ke6\Win32\HPEnhancedLighting.Bg.exe" 	C:\Program Files\WindowsApps\AD2F1837.HPEnhance_1.4.4.0_x64__v10z8vjag6ke6\Win32\HPEnhancedLighting.Bg.exe
4444	21008	Code.exe	0xbc88fd2bc0c0	48	-	3	False	2025-09-30 07:40:09.000000 UTC	N/A	\Device\HarddiskVolume3\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe	"C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe" .	C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe
* 14852	4444	Code.exe	0xbc8917c2f080	52	-	3	False	2025-09-30 07:40:09.000000 UTC	N/A	\Device\HarddiskVolume3\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe	"C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe" --type=gpu-process --user-data-dir="C:\Users\Digital Forensic\AppData\Roaming\Code" --gpu-preferences=UAAAAAAAAADgAAAEAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --field-trial-handle=1696,i,11385502947174158692,10919465645026749897,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,FontationsLinuxSystemFonts,ScreenAIOCREnabled,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit --variations-seed-version --mojo-platform-channel-handle=1692 /prefetch:2	C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe
* 904	4444	Code.exe	0xbc891b095080	22	-	3	False	2025-09-30 07:40:10.000000 UTC	N/A	\Device\HarddiskVolume3\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe	"C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe" --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --video-capture-use-gpu-memory-buffer --user-data-dir="C:\Users\Digital Forensic\AppData\Roaming\Code" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=1696,i,11385502947174158692,10919465645026749897,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,FontationsLinuxSystemFonts,ScreenAIOCREnabled,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit --variations-seed-version --mojo-platform-channel-handle=3880 /prefetch:14	C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe
** 22688	904	conhost.exe	0xbc8918d62080	5	-	3	False	2025-09-30 07:40:11.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\conhost.exe	\\?\C:\WINDOWS\system32\conhost.exe --headless --width 238 --height 30 --signal 0x3d0 --server 0x3c4	\\?\C:\WINDOWS\system32\conhost.exe
** 25080	904	powershell.exe	0xbc8914cef080	11	-	3	False	2025-09-30 07:40:11.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\WindowsPowerShell\v1.0\powershell.exe	C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe -noexit -command "try { . \"c:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\resources\app\out\vs\workbench\contrib\terminal\common\scripts\shellIntegration.ps1\" } catch {}"	C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe
** 12344	904	powershell.exe	0xbc89043020c0	11	-	3	False	2025-09-30 08:04:27.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\WindowsPowerShell\v1.0\powershell.exe	C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe -noexit -command "try { . \"c:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\resources\app\out\vs\workbench\contrib\terminal\common\scripts\shellIntegration.ps1\" } catch {}"	C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe
** 14520	904	conhost.exe	0xbc891871d080	5	-	3	False	2025-09-30 08:04:27.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\conhost.exe	\\?\C:\WINDOWS\system32\conhost.exe --headless --width 80 --height 30 --signal 0x430 --server 0x448	\\?\C:\WINDOWS\system32\conhost.exe
* 6924	4444	Code.exe	0xbc891444c080	19	-	3	False	2025-09-30 07:40:10.000000 UTC	N/A	\Device\HarddiskVolume3\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe	"C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe" --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --video-capture-use-gpu-memory-buffer --user-data-dir="C:\Users\Digital Forensic\AppData\Roaming\Code" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=1696,i,11385502947174158692,10919465645026749897,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,FontationsLinuxSystemFonts,ScreenAIOCREnabled,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit --variations-seed-version --mojo-platform-channel-handle=3716 /prefetch:14	C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe
* 5164	4444	Code.exe	0xbc89182bd080	20	-	3	False	2025-09-30 07:40:10.000000 UTC	N/A	\Device\HarddiskVolume3\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe	"C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe" --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --video-capture-use-gpu-memory-buffer --user-data-dir="C:\Users\Digital Forensic\AppData\Roaming\Code" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=1696,i,11385502947174158692,10919465645026749897,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,FontationsLinuxSystemFonts,ScreenAIOCREnabled,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit --variations-seed-version --mojo-platform-channel-handle=3760 /prefetch:14	C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe
* 20400	4444	Code.exe	0xbc89144bb080	20	-	3	False	2025-09-30 07:40:09.000000 UTC	N/A	\Device\HarddiskVolume3\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe	"C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --user-data-dir="C:\Users\Digital Forensic\AppData\Roaming\Code" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=1696,i,11385502947174158692,10919465645026749897,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,FontationsLinuxSystemFonts,ScreenAIOCREnabled,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit --variations-seed-version --mojo-platform-channel-handle=1760 /prefetch:11	C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe
* 18292	4444	Code.exe	0xbc89036ac0c0	19	-	3	False	2025-09-30 07:40:10.000000 UTC	N/A	\Device\HarddiskVolume3\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe	"C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe" --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --video-capture-use-gpu-memory-buffer --user-data-dir="C:\Users\Digital Forensic\AppData\Roaming\Code" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=1696,i,11385502947174158692,10919465645026749897,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,FontationsLinuxSystemFonts,ScreenAIOCREnabled,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit --variations-seed-version --mojo-platform-channel-handle=3656 /prefetch:14	C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe
** 15264	18292	Code.exe	0xbc8903aa9080	15	-	3	False	2025-09-30 08:04:28.000000 UTC	N/A	\Device\HarddiskVolume3\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe	"C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe" "c:\Users\Digital Forensic\.vscode\extensions\ms-python.vscode-pylance-2025.6.2\dist\server.bundle.js" --cancellationReceive=file:45b83d333eb9599661b028580e24b8d0ae519b6485 --node-ipc --clientProcessId=18292	C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe
** 14312	18292	pet.exe	0xbc890ddee080	1	-	3	False	2025-09-30 08:04:27.000000 UTC	N/A	\Device\HarddiskVolume3\Users\Digital Forensic\.vscode\extensions\ms-python.python-2025.10.0-win32-x64\python-env-tools\bin\pet.exe	"c:\Users\Digital Forensic\.vscode\extensions\ms-python.python-2025.10.0-win32-x64\python-env-tools\bin\pet.exe" server	c:\Users\Digital Forensic\.vscode\extensions\ms-python.python-2025.10.0-win32-x64\python-env-tools\bin\pet.exe
*** 14548	14312	conhost.exe	0xbc89143a9080	2	-	3	False	2025-09-30 08:04:27.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\conhost.exe	\??\C:\WINDOWS\system32\conhost.exe 0x4	C:\WINDOWS\system32\conhost.exe
** 4236	18292	Code.exe	0xbc890ddf2080	10	-	3	False	2025-09-30 08:04:16.000000 UTC	N/A	\Device\HarddiskVolume3\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe	"C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe" --max-old-space-size=3072 "c:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\resources\app\extensions\node_modules\typescript\lib\tsserver.js" --useInferredProjectPerProjectRoot --enableTelemetry --cancellationPipeName C:\Users\DIGITA~1\AppData\Local\Temp\vscode-typescript\6a2269dfe096e3e7eac0\tscancellation-a4c60a3b9f3f6b81d1b6.tmp* --locale en --noGetErrOnBackgroundUpdate --canUseWatchEvents --validateDefaultNpmLocation --useNodeIpc	C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe
*** 21344	4236	Code.exe	0xbc88feaa2080	9	-	3	False	2025-09-30 08:04:16.000000 UTC	N/A	\Device\HarddiskVolume3\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe	"C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe" "c:/Users/Digital Forensic/AppData/Local/Programs/Microsoft VS Code/resources/app/extensions/node_modules/typescript/lib/typingsInstaller.js" --globalTypingsCacheLocation "C:/Users/Digital Forensic/AppData/Local/Microsoft/TypeScript/5.9" --enableTelemetry --typesMapLocation "c:/Users/Digital Forensic/AppData/Local/Programs/Microsoft VS Code/resources/app/extensions/node_modules/typescript/lib/typesMap.json" --validateDefaultNpmLocation	C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe
** 20684	18292	Code.exe	0xbc89179a2080	9	-	3	False	2025-09-30 08:04:16.000000 UTC	N/A	\Device\HarddiskVolume3\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe	"C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe" --max-old-space-size=3072 "c:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\resources\app\extensions\node_modules\typescript\lib\tsserver.js" --serverMode partialSemantic --useInferredProjectPerProjectRoot --disableAutomaticTypingAcquisition --cancellationPipeName C:\Users\DIGITA~1\AppData\Local\Temp\vscode-typescript\6a2269dfe096e3e7eac0\tscancellation-768f4f6439fa7eef99fe.tmp* --locale en --noGetErrOnBackgroundUpdate --canUseWatchEvents --validateDefaultNpmLocation --useNodeIpc	C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe
** 20716	18292	Code.exe	0xbc891820e080	8	-	3	False	2025-09-30 07:40:10.000000 UTC	N/A	\Device\HarddiskVolume3\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe	"C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe" "c:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\resources\app\extensions\css-language-features\server\dist\node\cssServerMain" --node-ipc --clientProcessId=18292	C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe
** 1404	18292	Code.exe	0xbc891798f0c0	8	-	3	False	2025-09-30 08:04:14.000000 UTC	N/A	\Device\HarddiskVolume3\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe	"C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe" "c:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\resources\app\extensions\html-language-features\server\dist\node\htmlServerMain" --node-ipc --clientProcessId=18292	C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe
* 5368	4444	Code.exe	0xbc88f93980c0	7	-	3	False	2025-09-30 07:40:09.000000 UTC	N/A	\Device\HarddiskVolume3\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe	"C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe" --type=crashpad-handler "--user-data-dir=C:\Users\Digital Forensic\AppData\Roaming\Code" /prefetch:4 --no-rate-limit --monitor-self-annotation=ptype=crashpad-handler "--database=C:\Users\Digital Forensic\AppData\Roaming\Code\Crashpad" --url=appcenter://code?aid=a4e3233c-699c-46ec-b4f4-9c2a77254662&uid=7341b888-6167-493b-81bd-3f198421df2e&iid=7341b888-6167-493b-81bd-3f198421df2e&sid=7341b888-6167-493b-81bd-3f198421df2e --annotation=_companyName=Microsoft --annotation=_productName=VSCode --annotation=_version=1.104.2 --annotation=plat=Win64 --annotation=prod=Electron --annotation=ver=37.3.1 --initial-client-data=0x47c,0x480,0x484,0x478,0x488,0x7ff62bbe6304,0x7ff62bbe6310,0x7ff62bbe6320	C:\Users\Digital Forensic\AppData\Local\Programs\Microsoft VS Code\Code.exe
